Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
BN. SANTANDER CONS.,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.8,
BANCOM,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.75,
CMAC TACNA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.7,
CMAC CUSCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.6,
ALFIN BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,2.5,
FINANC. PROEMPRESA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.8,
CMAC AREQUIPA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.7,
BANBIF,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.4,
BANCO GNB,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.25,
MIBANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1.15,
BANCO PICHINCHA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,29-07-2025,,,,,0.2,
FINANCIERA EFECTIVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,5.25
BANCO RIPLEY,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,4.25
BANCO FALABELLA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,4
CRAC LOS ANDES,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,4
CRAC CENCOSUD SCOTIA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,4
FINANCIERA CONFIANZA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.5
BBVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.5
CMCP LIMA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.4
COMPARTAMOS BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.3
CRAC INCASUR,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3.1
CMAC PIURA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3
CMAC ICA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,3
CMAC HUANCAYO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.85
BN. SANTANDER CONS.,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.8
BANCOM,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.75
CMAC TACNA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.7
CMAC CUSCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.6
ALFIN BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,2.5
FINANC. PROEMPRESA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.8
CMAC AREQUIPA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.7
BANBIF,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.4
BANCO GNB,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.25
MIBANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1.15
BANCO PICHINCHA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,1
SCOTIABANK PERU,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.75
INTERBANK,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.5
BANCO DE CREDITO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 10 000 A 360 DIAS,29-07-2025,,,,,,0.25
FINANCIERA EFECTIVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,5.25,
BANCO RIPLEY,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,4.25,
BANCO FALABELLA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,4,
CRAC LOS ANDES,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,4,
FINANCIERA CONFIANZA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.5,
BBVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.5,
CMCP LIMA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.4,
COMPARTAMOS BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.3,
CMAC TRUJILLO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.2,
CRAC INCASUR,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3.1,
CMAC PIURA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3,
CMAC ICA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,3,
CMAC HUANCAYO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.85,
BN. SANTANDER CONS.,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.8,
BANCOM,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.75,
CMAC TACNA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.7,
CMAC CUSCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.6,
ALFIN BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,2.5,
CMAC AREQUIPA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.7,
FINANC. PROEMPRESA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.6,
BANBIF,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.4,
BANCO GNB,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.25,
MIBANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1.15,
BANCO PICHINCHA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 2 500 A 360 DIAS,29-07-2025,,,,,0.2,
FINANCIERA EFECTIVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,5.25,
BANCO RIPLEY,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4.25,
FINANC. PROEMPRESA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4.2,
BANCO FALABELLA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4,
CRAC LOS ANDES,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,4,
FINANCIERA CONFIANZA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.5,
BBVA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.5,
CMAC TRUJILLO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.5,
CMCP LIMA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.4,
COMPARTAMOS BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.4,
CRAC INCASUR,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.2,
CMAC ICA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3.1,
CMAC PIURA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,3,
CMAC HUANCAYO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.95,
CMAC TACNA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.8,
BN. SANTANDER CONS.,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.8,
BANCOM,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.75,
CMAC CUSCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.6,
ALFIN BANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,2.5,
CMAC AREQUIPA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.7,
BANBIF,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.4,
BANCO GNB,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.25,
MIBANCO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1.15,
BANCO PICHINCHA,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,1,
SCOTIABANK PERU,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.75,
INTERBANK,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.5,
BANCO DE CREDITO,,AREQUIPA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 20 000 A 360 DIAS,29-07-2025,,,,,0.25,
