Entidad,"Tasa de Rendimiento Efectivo Anual (TREA)
(%)",DEPARTAMENTO,TIPO_DE_PRODUCTO,PRODUCTO,CONDICION,FECHA,TREA Mínima S/,TREA Máxima S/,TREA Mínima US$,TREA Máxima US$,"Tasa de Rendimiento
Efectivo Anual
(TREA) (%)",Tasa de Rendimiento Efectivo Anual (TREA) (%)
CMAC TRUJILLO,0.1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC HUANCAYO,0.1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
FINANCIERA CONFIANZA,0.01,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
COMPARTAMOS BANCO,0.01,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANBIF,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO DE CREDITO,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BBVA,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO FALABELLA,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BN. SANTANDER CONS.,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
INTERBANK,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
SCOTIABANK PERU,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
MIBANCO,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN DOLARES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO RIPLEY,4.8,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO FALABELLA,4,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
MIBANCO,1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANBIF,0.8,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PAITA,0.75,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
INTERBANK,0.5,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC AREQUIPA,0.3,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC CUSCO,0.3,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO DE CREDITO,0.25,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
SCOTIABANK PERU,0.25,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
ALFIN BANCO,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BN. SANTANDER CONS.,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PIURA,-3.79,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCOM,-7.44,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BBVA,-9.6,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES CON COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
FINANCIERA EFECTIVA,5,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO PICHINCHA,4,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
COMPARTAMOS BANCO,3.5,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PAITA,1.1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMCP LIMA,1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO GNB,1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCOM,1,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
FINANCIERA CONFIANZA,0.75,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC TRUJILLO,0.6,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PIURA,0.35,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC HUANCAYO,0.3,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC AREQUIPA,0.3,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO RIPLEY,0.15,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANBIF,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO DE CREDITO,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BBVA,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BANCO FALABELLA,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
BN. SANTANDER CONS.,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
INTERBANK,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
SCOTIABANK PERU,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
MIBANCO,0,PIURA,DEPOSITOS,AHORRO PERSONAS NATURALES,CUENTA DE AHORRO EN NUEVOS SOLES SIN COBRO DE MANTENIMIENTO,07-06-2025,,,,,,
CMAC PIURA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,6.5,7,0.9,1,,
FINANCIERA OH,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,6.5,6.5,0,0,,
CMCP LIMA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,6.3,6.5,1,1,,
CMAC PAITA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,6,6,1,1,,
CRAC CENCOSUD SCOTIA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.75,5.75,0,0,,
FINANCIERA CONFIANZA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.5,6,0.01,0.01,,
BN. SANTANDER CONS.,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.5,5.5,0.8,0.8,,
CMAC TRUJILLO,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.5,7.5,0.25,0.5,,
COMPARTAMOS BANCO,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.5,6,0.2,0.2,,
BANCO RIPLEY,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5.25,5.25,1,1,,
BANCO FALABELLA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5,6,1.5,1.75,,
CMAC HUANCAYO,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5,6,1,1,,
BANCOM,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5,5.25,2,2,,
CMAC CUSCO,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,5,6.5,0.25,0.25,,
CMAC AREQUIPA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,4.75,5.75,0.25,0.4,,
BANCO GNB,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,3.75,5.5,1.3,2,,
MIBANCO,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,3.75,5.75,1,1.3,,
FINANCIERA QAPAQ,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,3,3,1.25,1.25,,
BANBIF,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,1.75,5,0.8,3.1,,
BBVA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,1.1,2.6,0.6,1.1,,
BANCO DE CREDITO,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,1,3,0.5,1.25,,
BANCO PICHINCHA,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,1,1,0.5,0.5,,
SCOTIABANK PERU,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,0.3,2.6,0.15,1.1,,
INTERBANK,,PIURA,DEPOSITOS,CTS,RENDIMIENTO ASOCIADO A LOS DEPOSITOS CTS,07-06-2025,0.25,1.5,0.1,0.7,,
BANCO FALABELLA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,2,
BANCO PICHINCHA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.8,
BBVA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.75,
BANCOM,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.65,
BANCO GNB,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.5,
CMCP LIMA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.45,
ALFIN BANCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.4,
BANBIF,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.4,
CMAC HUANCAYO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.35,
MIBANCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PAITA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC PIURA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC AREQUIPA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO RIPLEY,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.25,
BANCO DE CREDITO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.11,
FINANCIERA CONFIANZA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.01,
CMAC CUSCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 1 500 A 360 DIAS,07-06-2025,,,,,0.01,
BANCO FALABELLA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,2,
BANCO PICHINCHA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.8,
BBVA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.75,
BANCOM,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.65,
BANBIF,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.5,
BANCO GNB,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.5,
CMCP LIMA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.45,
ALFIN BANCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.4,
CMAC HUANCAYO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.4,
MIBANCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC AREQUIPA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PAITA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC PIURA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO DE CREDITO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.25,
BANCO RIPLEY,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.25,
CRAC CENCOSUD SCOTIA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.11,
CMAC CUSCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.1,
FINANCIERA CONFIANZA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.01,
COMPARTAMOS BANCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 10 000 A 360 DIAS,07-06-2025,,,,,0.01,
BANCO FALABELLA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,2,
BANCO PICHINCHA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,1,
SCOTIABANK PERU,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.95,
BN. SANTANDER CONS.,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.8,
BBVA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.75,
BANCOM,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.65,
BANCO GNB,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.5,
CMCP LIMA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.45,
ALFIN BANCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.4,
BANBIF,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.4,
CMAC HUANCAYO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.35,
MIBANCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.35,
CMAC PAITA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC PIURA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
INTERBANK,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
CMAC AREQUIPA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.3,
BANCO RIPLEY,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.25,
BANCO DE CREDITO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.2,
CRAC CENCOSUD SCOTIA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.2,
CMAC TRUJILLO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.11,
FINANCIERA CONFIANZA,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.01,
CMAC CUSCO,,PIURA,DEPOSITOS,PLAZO FIJO EN DOLARES,DEPOSITOS A PLAZO POR US$. 3 000 A 360 DIAS,07-06-2025,,,,,0.01,
FINANCIERA EFECTIVA,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,5.4,
BANCO RIPLEY,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,4.25,
BANCO FALABELLA,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,4,
CRAC CENCOSUD SCOTIA,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,4,
FINANCIERA CONFIANZA,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.5,
BBVA,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.5,
CMCP LIMA,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.4,
COMPARTAMOS BANCO,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.3,
CMAC PAITA,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3.1,
CMAC PIURA,,PIURA,DEPOSITOS,PLAZO FIJO EN SOLES,DEPOSITOS A PLAZO POR S/. 5 000 A 360 DIAS,07-06-2025,,,,,3,
